Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34994352,12/12/2016 09:36:26 PM,12/12/2016 10:00:15 PM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11436,123-33 145 STREET,145 STREET,123 AVENUE,BEND,,,ADDRESS,JAMAICA,,Precinct,Closed,12/13/2016 05:36:26 AM,The Police Department reviewed your complaint and provided additional information below.,12/12/2016 10:00:15 PM,12 QUEENS,QUEENS,1041358,185208,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6748457275008,-73.79412022890465,"(40.6748457275008, -73.79412022890465)"
34992004,12/12/2016 09:35:42 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11235,3120 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,13 BROOKLYN,BROOKLYN,995415,150579,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57997358935979,-73.95980632477153,"(40.57997358935979, -73.95980632477153)"
34996327,12/12/2016 09:35:41 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10024,2380 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,07 MANHATTAN,MANHATTAN,990934,226750,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78904998064857,-73.97586223274646,"(40.78904998064857, -73.97586223274646)"
34989768,12/12/2016 09:35:01 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11435,97-29 ALLENDALE STREET,ALLENDALE STREET,97 AVENUE,101 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Assigned,12/13/2016 05:35:01 AM,Your complaint has been received by the Police Department and it has been determined that a long-term investigation may be necessary.  Additional information will be available at the conclusion of the investigation.,12/13/2016 12:57:25 AM,12 QUEENS,QUEENS,1037458,192984,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69621331804916,-73.80811864664672,"(40.69621331804916, -73.80811864664672)"
34993107,12/12/2016 09:34:39 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10466,4364 BYRON AVENUE,BYRON AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,12 BRONX,BRONX,1024828,266126,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.897034783021766,-73.85322352123589,"(40.897034783021766, -73.85322352123589)"
34992251,12/12/2016 09:34:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11365,67-17 180 STREET,180 STREET,67 AVE,69 AVE,,,ADDRESS,Fresh Meadows,,N/A,Open,,,,08 QUEENS,QUEENS,1041961,207003,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73466379084111,-73.79175957735515,"(40.73466379084111, -73.79175957735515)"
34988665,12/12/2016 09:33:52 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,30 BUCHANAN PLACE,BUCHANAN PLACE,DAVIDSON AVENUE,GRAND AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,12/13/2016 05:33:52 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 12:35:09 AM,05 BRONX,BRONX,1010369,251938,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85814778477665,-73.90557907575061,"(40.85814778477665, -73.90557907575061)"
34994244,12/12/2016 09:33:49 PM,12/12/2016 10:00:11 PM,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,10010,10 WATERSIDE PLAZA,WATERSIDE PLAZA,PEDESTRIAN OVERPASS,FDR DRIVE EXIT 8 NORTHBOUND,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 05:33:49 AM,The Police Department responded to the complaint and determined that police action was not necessary.,12/12/2016 10:00:11 PM,06 MANHATTAN,MANHATTAN,991388,207842,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73715203941029,-73.97424279137017,"(40.73715203941029, -73.97424279137017)"
34991286,12/12/2016 09:33:23 PM,12/12/2016 10:19:43 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11378,,,,,GRAND AVENUE,69 PLACE,INTERSECTION,MASPETH,,Precinct,Closed,12/13/2016 05:33:23 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,12/12/2016 10:19:44 PM,05 QUEENS,QUEENS,1013517,203970,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72647881325986,-73.89440800474755,"(40.72647881325986, -73.89440800474755)"
34994880,12/12/2016 09:33:08 PM,12/12/2016 11:18:39 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,108-66 37 DRIVE,37 DRIVE,108 STREET,DEAD END,,,ADDRESS,CORONA,,Precinct,Closed,12/13/2016 05:33:08 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,12/12/2016 11:18:39 PM,03 QUEENS,QUEENS,1023424,213834,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75351468129382,-73.85860729015339,"(40.75351468129382, -73.85860729015339)"
34995150,12/12/2016 09:32:56 PM,12/13/2016 01:01:40 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10472,1207 BEACH AVENUE,BEACH AVENUE,GLEASON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/13/2016 05:32:56 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/13/2016 01:01:40 AM,09 BRONX,BRONX,1021327,241829,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83036235589997,-73.86602154214397,"(40.83036235589997, -73.86602154214397)"
34993865,12/12/2016 09:32:45 PM,12/12/2016 09:56:58 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11427,86-06 208 STREET,208 STREET,GRAND CENTRAL PARKWAY,BEND,,,ADDRESS,QUEENS VILLAGE,,Precinct,Closed,12/13/2016 05:32:45 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2016 09:56:58 PM,08 QUEENS,QUEENS,1050029,203621,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.725324739056106,-73.76268075348943,"(40.725324739056106, -73.76268075348943)"
34993073,12/12/2016 09:32:34 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10024,2380 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,07 MANHATTAN,MANHATTAN,990934,226750,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78904998064857,-73.97586223274646,"(40.78904998064857, -73.97586223274646)"
34992096,12/12/2016 09:32:33 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,1087 CARROLL STREET,CARROLL STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,09 BROOKLYN,BROOKLYN,997021,182419,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.667365539160876,-73.95396453397935,"(40.667365539160876, -73.95396453397935)"
34990761,12/12/2016 09:32:22 PM,12/12/2016 10:30:47 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11433,106-16 159 STREET,159 STREET,TUSKEGEE AIRMEN WAY,107 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,12/13/2016 05:32:22 AM,The Police Department responded to the complaint and took action to fix the condition.,12/12/2016 10:30:47 PM,12 QUEENS,QUEENS,1040771,193734,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69825134875468,-73.79616488836692,"(40.69825134875468, -73.79616488836692)"
34993332,12/12/2016 09:32:21 PM,12/12/2016 11:36:43 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11214,8909 BAY 16 STREET,BAY 16 STREET,17 COURT,BELT PARKWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 05:32:21 AM,The Police Department responded to the complaint and determined that police action was not necessary.,12/12/2016 11:36:43 PM,11 BROOKLYN,BROOKLYN,981308,158567,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60190559234788,-74.01059459312496,"(40.60190559234788, -74.01059459312496)"
34993701,12/12/2016 09:31:42 PM,12/12/2016 09:32:26 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,N/A,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34989929,12/12/2016 09:31:38 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10027,521 WEST  122 STREET,WEST  122 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,09 MANHATTAN,MANHATTAN,995582,234739,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81097286399204,-73.95906354232716,"(40.81097286399204, -73.95906354232716)"
34991662,12/12/2016 09:31:19 PM,12/13/2016 12:05:21 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,91-38 113 STREET,113 STREET,91 AVENUE,93 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,12/13/2016 05:31:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/13/2016 12:05:21 AM,09 QUEENS,QUEENS,1030260,192405,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69466445023886,-73.83408032261038,"(40.69466445023886, -73.83408032261038)"
34990908,12/12/2016 09:31:18 PM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10033,729 WEST 186 STREET,WEST 186 STREET,BENNETT AVENUE,OVERLOOK TERRACE,,,ADDRESS,NEW YORK,,Precinct,Assigned,12/13/2016 05:31:18 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/12/2016 10:45:05 PM,12 MANHATTAN,MANHATTAN,1002056,250284,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85362873031077,-73.93563518613773,"(40.85362873031077, -73.93563518613773)"
34989057,12/12/2016 09:31:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10011,175 WEST   12 STREET,WEST   12 STREET,AVENUE OF THE AMERICAS,7 AVE,,,ADDRESS,NEW YORK,,N/A,Open,,,,02 MANHATTAN,MANHATTAN,984326,207732,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73685299671948,-73.99972575804958,"(40.73685299671948, -73.99972575804958)"
34991114,12/12/2016 09:29:26 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,93 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,17 BROOKLYN,BROOKLYN,996719,176956,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.652371239667836,-73.95506325152031,"(40.652371239667836, -73.95506325152031)"
34989676,12/12/2016 09:29:21 PM,12/12/2016 10:21:57 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11414,158-36 103 STREET,103 STREET,158 AVENUE,159 AVENUE,,,ADDRESS,HOWARD BEACH,,Precinct,Closed,12/13/2016 05:29:21 AM,The Police Department reviewed your complaint and provided additional information below.,12/12/2016 10:21:57 PM,10 QUEENS,QUEENS,1031129,180313,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.661470146536054,-73.83103068498097,"(40.661470146536054, -73.83103068498097)"
34990403,12/12/2016 09:29:00 PM,,DSNY,Department of Sanitation,Electronics Waste,Recycling Electronics,Sidewalk,10305,89 SOUTH RAILROAD AVENUE,SOUTH RAILROAD AVENUE,COOPER AVENUE,EVERGREEN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,,The Department of Sanitation is in the process of investigating this complaint.,,02 STATEN ISLAND,STATEN ISLAND,959383,155380,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59312352572221,-74.0895381181756,"(40.59312352572221, -74.0895381181756)"
34990935,12/12/2016 09:28:14 PM,12/12/2016 10:15:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,305 LIVONIA AVENUE,LIVONIA AVENUE,ROCKAWAY AVENUE,WATKINS STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 05:28:14 AM,The Police Department responded to the complaint and a report was prepared.,12/12/2016 10:15:28 PM,16 BROOKLYN,BROOKLYN,1010194,180811,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66292313678365,-73.90648619827884,"(40.66292313678365, -73.90648619827884)"
34990949,12/12/2016 09:28:12 PM,12/12/2016 10:30:46 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11435,138-42 90 AVENUE,90 AVENUE,138 PLACE,139 STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,12/13/2016 05:28:12 AM,The Police Department responded to the complaint and took action to fix the condition.,12/12/2016 10:30:46 PM,12 QUEENS,QUEENS,1036070,194826,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7012774032881,-73.81310993403221,"(40.7012774032881, -73.81310993403221)"
34993413,12/12/2016 09:28:00 PM,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10469,918 EAST  215 STREET,EAST  215 STREET,BRONXWOOD AVE,PAULDING AVE,,,ADDRESS,BRONX,,N/A,Open,,,,12 BRONX,BRONX,1023551,259470,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87877196134539,-73.85788166674656,"(40.87877196134539, -73.85788166674656)"
34988834,12/12/2016 09:27:58 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2608 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,07 BRONX,BRONX,1012906,254534,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86526514679123,-73.89639665771692,"(40.86526514679123, -73.89639665771692)"
34989397,12/12/2016 09:27:46 PM,,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10458,358 EAST 184 STREET,EAST 184 STREET,MARION AVENUE,BEND,,,ADDRESS,BRONX,,Precinct,Assigned,12/13/2016 05:27:46 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 03:20:36 AM,05 BRONX,BRONX,1013149,251816,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85780426922888,-73.89552983212394,"(40.85780426922888, -73.89552983212394)"
34988445,12/12/2016 09:27:03 PM,12/13/2016 02:56:46 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11367,137-26 70 AVENUE,70 AVENUE,137 STREET,141 STREET,,,ADDRESS,FLUSHING,,Precinct,Closed,12/13/2016 05:27:03 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2016 09:36:47 PM,08 QUEENS,QUEENS,1032031,204556,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72800660725651,-73.82760758431604,"(40.72800660725651, -73.82760758431604)"
34996336,12/12/2016 09:26:46 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11368,37-25 98 STREET,98 STREET,,,,,ADDRESS,Corona,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,03 QUEENS,QUEENS,1020625,213073,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75143788895698,-73.86871396407405,"(40.75143788895698, -73.86871396407405)"
34988752,12/12/2016 09:26:04 PM,12/13/2016 01:36:17 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10467,665 BURKE AVENUE,BURKE AVENUE,BARKER AVENUE,OLINVILLE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/13/2016 05:26:04 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,12/13/2016 01:36:17 AM,12 BRONX,BRONX,1020546,256809,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87148121419083,-73.86876259870021,"(40.87148121419083, -73.86876259870021)"
34993275,12/12/2016 09:25:37 PM,12/12/2016 10:45:09 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11364,56-38 206 STREET,206 STREET,56 AVENUE,58 AVENUE,,,ADDRESS,OAKLAND GARDENS,,Precinct,Closed,12/13/2016 05:25:37 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,12/12/2016 10:45:09 PM,11 QUEENS,QUEENS,1047425,212004,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74835290396623,-73.77199676971722,"(40.74835290396623, -73.77199676971722)"
34992878,12/12/2016 09:25:31 PM,12/12/2016 10:29:41 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11435,138-42 90 AVENUE,90 AVENUE,138 PLACE,139 STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,12/13/2016 05:25:31 AM,The Police Department responded to the complaint and took action to fix the condition.,12/12/2016 10:29:41 PM,12 QUEENS,QUEENS,1036070,194826,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7012774032881,-73.81310993403221,"(40.7012774032881, -73.81310993403221)"
34989640,12/12/2016 09:25:23 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10453,1854 CEDAR AVENUE,CEDAR AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,05 BRONX,BRONX,1006600,250328,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85373916370406,-73.9192094769846,"(40.85373916370406, -73.9192094769846)"
34996219,12/12/2016 09:25:14 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11222,131 GREENPOINT AVENUE,GREENPOINT AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,01 BROOKLYN,BROOKLYN,996715,205287,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73013329033032,-73.95502524542275,"(40.73013329033032, -73.95502524542275)"
34991962,12/12/2016 09:25:11 PM,12/12/2016 10:38:26 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10301,,,,,PENDELTON PLACE,PROSPECT AVENUE,INTERSECTION,STATEN ISLAND,,Precinct,Closed,12/13/2016 05:25:11 AM,The Police Department responded to the complaint and took action to fix the condition.,12/12/2016 10:38:26 PM,01 STATEN ISLAND,STATEN ISLAND,958702,172315,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.639604629195105,-74.09205425980339,"(40.639604629195105, -74.09205425980339)"
34993333,12/12/2016 09:25:02 PM,12/12/2016 09:34:39 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10305,23 OCEAN AVENUE,OCEAN AVENUE,MC CLEAN AVENUE,CEDAR AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,12/13/2016 05:25:02 AM,The Police Department responded to the complaint and took action to fix the condition.,12/12/2016 09:34:39 PM,02 STATEN ISLAND,STATEN ISLAND,966251,157108,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59788314438435,-74.0648132599466,"(40.59788314438435, -74.0648132599466)"
34996227,12/12/2016 09:24:35 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,49 SEAMAN AVENUE,SEAMAN AVENUE,BEAK STREET,ACADEMY STREET,,,ADDRESS,NEW YORK,,Precinct,Assigned,12/13/2016 05:24:35 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/12/2016 10:44:01 PM,12 MANHATTAN,MANHATTAN,1004643,255333,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86748111447652,-73.92626838632344,"(40.86748111447652, -73.92626838632344)"
34992292,12/12/2016 09:24:28 PM,12/12/2016 10:25:12 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11204,,,,,64 STREET,BAY PARKWAY,INTERSECTION,BROOKLYN,,Precinct,Closed,12/13/2016 05:24:28 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2016 10:25:12 PM,11 BROOKLYN,BROOKLYN,989579,163137,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6144481919685,-73.98080584797864,"(40.6144481919685, -73.98080584797864)"
